vehicle_id,licence_plate_num,manufacturer,model,manifacture_year,car_policy_num,car_type,fuel,seats_num,kids_seats_num,wheelchair_seat
6021,7-02641X,Castro LLC,what,2005,HSJE45002923309504,high,electric,4,1,False
6022,7ZN7457,Rhodes-Zuniga,benefit,2007,WKWR44111316870008,normal,electric,3,2,False
6023,DZS-1410,Olson-Chen,style,1992,DSZC84675639321595,normal,hybrid,4,2,True
6024,PGN-9411,Dawson LLC,century,1991,JWLX08076590219168,normal,diesel,5,2,True
6025,58-38235,"Durham, Reyes and Wright",artist,2021,EHME31913606795494,high,diesel,6,2,False
6026,WZB7837,"Hernandez, Moreno and Robertson",fact,2015,DYOA20471199917453,high,electric,4,1,True
6027,KCW 074,Jarvis-Daniels,ball,2015,FGJQ51300361268984,normal,hybrid,2,0,True
6028,BUS 300,"Meyers, Golden and Taylor",could,2023,CFQR63523304523522,normal,electric,3,0,False
6029,908 6FT,"Savage, Smith and King",want,2015,VYRP94345944211369,normal,electric,4,0,True
6030,373 XTK,"Mendoza, Hickman and Hawkins",contain,2017,LGRX97316117506352,high,hybrid,4,1,False
6031,UGH-490,Johnson Ltd,member,2022,OBKZ57520523170377,normal,diesel,8,1,False
6032,QD-8084,Rogers and Sons,fall,2003,OCFA76097987145817,normal,diesel,6,2,False
6033,9X 00485,Henry Inc,improve,2012,SLMV91074728845041,high,diesel,7,0,True
6034,BQH 934,Olson PLC,present,2013,FYGC14809667767363,high,electric,5,0,False
6035,621 2GI,Mcpherson LLC,expect,1993,QDYZ85276600080479,high,electric,2,1,False
6036,000-BIU,Stone-Kelly,PM,1999,IVRM94176715654897,high,diesel,2,0,False
6037,191 0ZT,"Wilson, Warren and Keith",wrong,2015,VOCU04114238778608,high,hybrid,7,2,False
6038,590-BOF,Schultz LLC,heavy,2020,ZBVN51077306703325,high,diesel,3,1,False
6039,4WF21,Logan and Sons,start,1997,MWJR21213937448097,normal,diesel,5,0,False
6040,596 JHM,Holland-Elliott,discover,2017,FWVA03209750858846,normal,hybrid,8,1,False
6041,870554,Hoffman Group,ten,2007,JJGU27895481644582,high,electric,2,0,True
6042,12I•931,Bennett-King,five,2017,VEOU87190624741087,high,electric,7,2,True
6043,475-FEQ,Rodriguez-Wilcox,again,2005,WXVW21400479129335,normal,electric,3,0,False
6044,324-KEPE,Freeman-Wheeler,morning,2000,USBA93989035173120,normal,diesel,5,2,True
6045,WL-0794,"Williams, Goodman and Camacho",lead,1997,WRXJ73414027130294,high,electric,4,1,True
6046,12-6401A,"Odonnell, Gonzalez and Obrien",forget,1999,ZRNE57661770157533,normal,electric,6,2,True
6047,HHG 688,Young and Sons,career,1998,MLSY51924897772328,normal,diesel,6,2,True
6048,780Q,"Dennis, Simpson and Munoz",fill,2001,ZXVD54651366322255,normal,diesel,3,2,True
6049,CNC-948,Bridges Ltd,town,2017,OJSC58402874199609,normal,diesel,5,2,False
6050,MXC 868,Sheppard-Melendez,we,2000,SZNE02440640687307,normal,diesel,2,1,False
6051,547-LLR,"Diaz, Adams and Martin",board,2014,SXCT48255643709003,normal,hybrid,8,0,False
6052,447-FQM,Fernandez-Hernandez,visit,2003,ZLST89281260211294,high,electric,2,0,False
6053,438JF,"Brown, Nguyen and Diaz",investment,1998,WRBT15131618393436,high,hybrid,7,0,False
6054,54H T71,"Baker, Lopez and Richard",leader,1995,QOET15434889982715,normal,hybrid,3,0,True
6055,2504 IS,Williams PLC,responsibility,2017,LWKE17465419413824,normal,hybrid,7,1,False
6056,0NC 035,"Webb, White and Garcia",son,1992,UBOC24835104894152,high,electric,5,1,True
6057,LBM-029,Ellis PLC,car,2011,FZRN02068069118056,high,hybrid,5,1,False
6058,79K 0185,Phillips-Wise,they,2009,DXOH84132756076866,high,electric,6,2,True
6059,42-PB28,Baker-Morse,radio,2009,KMQO98902129444447,high,hybrid,8,2,False
6060,483-JFS,Blake-Buck,rise,2000,VUEX97758447212461,normal,electric,8,2,False
6061,484 0WF,Cobb Ltd,lose,1999,JVIQ74936400109627,high,hybrid,4,2,False
6062,78MC231,"Peters, Palmer and Smith",let,2006,MGEV64479179879147,high,diesel,4,1,True
6063,0YPK981,Adams-Perry,everyone,2011,UYEB00191991849530,normal,diesel,5,0,True
6064,RAP 187,Day Ltd,statement,1993,ENQX52871103444291,high,diesel,4,0,False
6065,5IDN 66,"George, Forbes and Allen",color,1993,FMSQ06989323335464,normal,electric,3,2,True
6066,136-EDN,"Mccoy, Elliott and Martinez",analysis,1991,CMYH03540696840394,high,diesel,6,2,True
6067,017-IVS,Roberts PLC,herself,2002,DQOW27811012997743,normal,electric,7,2,False
6068,159 2UN,"Williams, Romero and Roman",design,2004,PPPJ09073332386133,normal,diesel,7,0,False
6069,EVY 409,Hart Inc,resource,2021,LHDT44517826002924,high,diesel,8,2,True
6070,718 1XK,Thomas LLC,year,1999,CFVO36848346554393,normal,hybrid,2,0,True
6071,TUW 024,"Ware, Richards and Duncan",support,2014,AEYK40074564595911,high,hybrid,8,0,False
6072,8NB A66,"Rodriguez, Rivers and Fuentes",forget,2011,ACOJ26017386475416,normal,diesel,2,2,True
6073,SBJ 835,Perez-Alvarado,soon,2002,WMHD50146138498464,normal,hybrid,6,1,True
6074,994 TTM,Hodges-Smith,bring,2017,PJLN35729037023090,high,electric,2,2,False
6075,RU8 7461,Savage PLC,but,2021,GFVN48554686439507,normal,diesel,7,1,False
6076,IOV-2188,"Lane, Le and Drake",and,1996,CPOC42933367313096,high,hybrid,5,1,False
6077,152-ZDD,Williams LLC,about,2021,NGYN91784919752912,normal,hybrid,3,2,False
6078,301 OQS,Nelson-Garcia,service,1998,IVTL32617413712833,high,hybrid,8,2,False
6079,627 KSW,Sanders-Fernandez,behavior,2003,RTPP67387235361682,high,diesel,8,1,True
6080,2KG 193,"Rowe, Bentley and Watts",instead,2020,KWLQ61791988236741,high,hybrid,8,1,True
6081,453-HWZ,Gray Group,increase,2013,AIRE22329917957631,normal,electric,4,0,True
6082,LHS 931,Love Ltd,woman,2008,NAFW55445024287021,high,diesel,5,0,False
6083,ZDH7164,Bradley-Garcia,manage,2008,ZCOX15001597408614,high,diesel,6,1,True
6084,HDK-891,Camacho-Collier,citizen,2012,AOEB77858550291432,high,hybrid,7,1,False
6085,1H 1F8GBM,"Grant, Martin and Nixon",now,1992,DOJB26819960998139,high,electric,2,2,True
6086,2G J7155,"Davies, Simon and Lucas",direction,2015,JQCD10567741188555,normal,diesel,8,1,True
6087,496 PYR,Price-Phillips,particularly,2012,DDHP54647929837094,normal,diesel,4,2,False
6088,87B 430,Moss Inc,two,2014,BCCD29939852245507,normal,electric,5,1,True
6089,9NP S08,Whitaker-Perkins,same,2023,GZKF87914153939894,normal,electric,8,2,True
6090,CL 6468,King-Hill,arm,2015,TUAZ30405282394733,high,electric,4,1,False
6091,430-OKZ,Garza Inc,short,2008,TWZE96921407003517,high,diesel,2,0,True
6092,5EO 641,Ortega Group,rather,2015,EQZA03189145457809,normal,electric,5,2,False
6093,467-GLJ,Alvarez-Campbell,when,2022,VRYY21151307686406,normal,diesel,7,0,True
6094,CFF 653,"Bautista, Combs and Jones",south,2020,XAYX92484528317068,normal,electric,5,1,True
6095,EEK 322,"Lee, Bishop and Fry",method,2003,JTKK14557369973003,normal,hybrid,8,2,True
6096,944 GFR,Smith LLC,now,2020,VPNZ88919694501684,normal,diesel,7,1,True
6097,394D,Martin and Sons,writer,2002,WMKR82725621878092,normal,electric,3,2,False
6098,TP5 9954,Villarreal LLC,me,2014,KLLV96016019906822,normal,hybrid,6,1,False
6099,ONQ 384,Smith and Sons,husband,2015,VIMR12946991207116,normal,hybrid,3,2,False
6100,G53-ZFK,"Richard, Hutchinson and Stevens",American,2021,UMPB02769923485254,high,diesel,2,0,False
6101,155 WVP,Richardson-Fischer,car,2019,CWIZ90033579121335,high,hybrid,3,0,True
6102,5706 SN,Hickman-Garcia,fly,2014,QGLW35463812781520,normal,electric,8,2,False
6103,HET 164,Todd Ltd,often,2003,MLNY69007865914005,normal,electric,5,1,True
6104,DJD D67,Alvarez Ltd,sister,2011,RKOO75270879850256,high,electric,6,2,False
6105,863 NQJ,"Roman, Anderson and Miller",build,2023,YCVN32437337335105,normal,diesel,4,0,True
6106,7-6623J,"Cummings, Campbell and Franklin",special,2011,HLUD49658426938726,high,electric,5,0,False
6107,KOP 301,Davidson-Brown,respond,2000,JLKY38941148605623,normal,hybrid,2,0,True
6108,QAJ-171,"Howell, Eaton and Salazar",agree,1998,CYTR04391638872472,high,electric,3,1,True
6109,373 MMH,May LLC,participant,2014,TCRL18594498921669,high,diesel,2,2,False
6110,826-DOB,Ellison-Miller,article,2000,QRYH26220476753890,high,diesel,5,2,True
6111,SAC-7492,"Graham, Wise and Nguyen",know,2018,LSKN40940416713008,high,hybrid,6,1,True
6112,982 ERT,Villanueva-Green,fall,2012,TMVK38138827850559,normal,electric,2,0,False
6113,H06-KOI,Alexander LLC,arrive,1999,IAHL31556977955275,high,electric,3,0,True
6114,7Z DW829,"Rogers, Suarez and Ellis",contain,1999,PRPH89367695103683,normal,electric,5,0,False
6115,OEA 509,"Stewart, Davis and Griffin",this,2023,LXNZ69308694607497,high,hybrid,7,1,True
6116,42P HG9,"Williams, Castro and Cruz",age,2017,BMUM69157106024253,high,electric,7,2,True
6117,591-799,Williams-Hahn,use,2010,FXNL94135025061168,high,hybrid,5,2,True
6118,123-WRLY,"Brown, Hall and Richardson",level,2014,GJBP71704824854954,high,electric,5,0,False
6119,30-0937E,Johnson PLC,across,2008,XDSG34986175575882,normal,diesel,3,1,True
6120,FTC-6862,Alvarez-Carr,likely,2023,ZQCI55016077955005,normal,diesel,6,2,True
6121,75-8823G,Dunn LLC,opportunity,1997,SYVH27824018626531,high,diesel,6,1,False
6122,6VX 949,Kennedy LLC,protect,2013,JISL78461826529816,high,hybrid,6,1,False
6123,WQN-6774,Murphy-Fitzgerald,many,2009,WSDE85710867137032,high,hybrid,8,1,True
6124,HLN 909,Summers PLC,fly,2021,YXDK02521979529584,high,hybrid,6,0,False
6125,2GO5030,Bennett Ltd,personal,1997,KCYY03763398644785,normal,diesel,8,2,False
6126,94-24818,"Mccoy, Henry and Martin",air,2009,YORN48912925889886,normal,electric,6,0,True
6127,QHX4034,Taylor-Velasquez,response,2004,IYVM46317692133766,normal,electric,4,2,True
6128,602-VLD,"Mcfarland, Sullivan and Jones",measure,2014,LACH11999782235257,normal,electric,3,2,False
6129,835 6IY,"Stafford, Cole and Pierce",cut,2012,MBYO31383312804013,high,hybrid,7,2,False
6130,JTF 652,Love-Jordan,play,2009,SLEH15344230268266,high,electric,6,2,False
6131,3-31625,"Tucker, Clark and Clark",commercial,2013,AWWR91603328167687,high,electric,6,1,False
6132,994 LOM,"Webb, Harris and Moore",thank,2011,NPHX69807762394244,high,hybrid,7,2,True
6133,KIO 410,Fernandez-Black,approach,1993,FCAA06665644103796,normal,electric,8,2,False
6134,989026,"Thompson, Mccarthy and Lawrence",choice,2010,EODW64838774528512,high,hybrid,3,1,True
6135,61R N40,"Hall, Rubio and Flores",forward,2013,TVVR92456034053642,normal,diesel,3,1,True
6136,338XHD,Moody-Rivera,let,1994,CDGI06565214306762,high,diesel,5,1,False
6137,AUP7791,Church Group,course,1998,SNMB76941706247530,high,hybrid,7,1,False
6138,MZO 171,"Patel, Ramos and Smith",house,1994,DWCR23402536983233,high,electric,2,2,True
6139,379-KYKH,Johnson-Turner,activity,1994,BYWL71229346659048,high,electric,3,1,True
6140,594 REQ,Dunn-Schultz,share,2013,XIPS84843142467356,high,hybrid,4,0,True
6141,BEP F43,"Christensen, Holland and Thomas",point,2011,VCEF72602923078033,high,diesel,7,1,False
6142,G94-QLU,"Morgan, Braun and Hansen",energy,1991,BRSH81567632718159,high,electric,3,1,True
6143,6R MN937,"Steele, Hart and Lester",nation,2007,OWJA03189144950337,high,diesel,2,1,False
6144,ZVE-5364,Foster Ltd,no,2010,IWNK12541162418517,normal,electric,2,0,False
6145,833 YBH,Cook-Werner,much,2008,XWKJ46184314385725,normal,diesel,3,2,False
6146,CST 170,Jefferson-Rowe,the,2018,TQSR09052677174280,high,hybrid,6,1,True
6147,9B JL633,"Farrell, Cross and Buckley",Republican,1996,XSQJ70682101519523,normal,electric,8,1,False
6148,QUK-653,Bowman LLC,almost,2012,VDYH61926795922943,normal,diesel,4,2,False
6149,OVJ-0760,Anderson and Sons,play,2011,LDBW79902510795958,normal,electric,4,1,True
6150,227 CSE,Stephens-Holmes,reflect,1993,JEPU91734090593095,high,hybrid,5,2,False
6151,35V P72,Mosley-White,environment,2010,TXRZ78336884415378,high,diesel,3,2,False
6152,967E,"Torres, Olson and Smith",need,2020,RMOB69690765701026,high,hybrid,7,0,True
6153,327 6PV,Glover-Miller,maybe,1997,KLCP28466032263815,normal,diesel,4,2,True
6154,LFX O49,Koch Inc,partner,2003,WKXI05427950185556,high,hybrid,2,1,True
6155,HFJ 943,Ruiz-Ryan,year,2016,PZNY49055393048075,high,hybrid,5,2,False
6156,868DE,Lopez-Ruiz,piece,2005,UENB28404507576206,high,diesel,2,2,False
6157,28-B967,Stephenson-Dougherty,place,2015,LEBB40500883447804,high,diesel,3,1,True
6158,2RXE476,Powers Inc,after,2008,VNDY24982282428252,normal,diesel,6,2,False
6159,YJN 6585,Ponce PLC,couple,1997,QNKR95626191778120,normal,diesel,3,0,False
6160,076-IGU,Williams and Sons,decide,2010,JBZT90722231930277,high,hybrid,4,2,True
6161,2-24736R,Stewart Inc,serve,1993,SKXX71157237655702,high,hybrid,3,1,True
6162,04F 438,"Stewart, Hudson and Jimenez",of,2003,CARX68024701738306,normal,electric,7,2,True
6163,75O A33,"Perez, Morgan and Prince",true,2000,VLBF89604900927185,normal,diesel,8,2,False
6164,AMH-2293,Arroyo-Martin,establish,2013,HGPG04007253938852,high,hybrid,2,0,False
6165,2-05897C,"Alvarez, Dawson and Murphy",phone,2007,EYKB72992152905278,high,diesel,7,2,True
6166,ON6 T7P,"Moss, Cameron and Fuller",including,2023,XPOG47085591567082,normal,electric,5,0,True
6167,44-4649N,Robinson Inc,six,2022,OZIK55689953779618,high,hybrid,5,0,True
6168,1-Y9086,Campbell PLC,he,2011,TUWY49580664333574,normal,electric,7,2,True
6169,60-4166M,Hodge and Sons,smile,2008,SXAE43984689215989,normal,hybrid,3,2,False
6170,916 UBA,"Smith, Miller and Williams",term,2003,CSRK28067537334553,normal,diesel,7,2,True
6171,KPL 970,"Pitts, Miranda and Gross",instead,2005,UYBY91462298067449,high,diesel,5,1,True
6172,3W 2E7OTF,"Coleman, Mata and David",four,2016,JCXF68662121602695,normal,electric,7,0,False
6173,24QS1,"Palmer, Berry and Ramirez",view,2020,MIYG97339823067160,normal,hybrid,4,2,False
6174,FKG 9402,"Richardson, Bird and Oconnor",bit,2003,WHLG13405921369058,high,hybrid,2,2,True
6175,3XF 036,"Blackburn, Johnson and Brock",wait,2007,OPCX51353078662021,normal,electric,5,0,False
6176,931-DSK,Green-Tucker,right,2019,KSXL71128800097751,high,diesel,3,1,True
6177,698 PUC,Morse Group,ask,2007,LWVF82252342225246,high,diesel,6,0,True
6178,P79-33H,"Davis, Johnson and Moore",yourself,2004,IUAA61579752028722,normal,hybrid,3,1,False
6179,1T 0V2IQM,Lindsey-Ingram,woman,1999,CZHL61070348017641,high,diesel,6,0,True
6180,783-AGH,Evans-Olson,they,2008,IEUB45287562173183,normal,electric,5,2,False
6181,OFT1921,Rojas-Watson,imagine,2006,RBQV49541172000547,high,diesel,3,0,False
6182,ZOF-1307,Robles-Nichols,camera,2004,KZKC13624090968077,high,hybrid,3,1,False
6183,54-37517,Curry-Davis,four,2019,VQYB50896754752492,normal,diesel,2,2,True
6184,030 4VN,Barrera Group,drop,1993,ZJES91872917858100,normal,hybrid,3,2,True
6185,45-5311Q,Price-Reyes,discuss,2021,FLMX98557176499973,high,electric,3,0,False
6186,5FR J46,Jennings-Soto,parent,2005,ZUWY30137389259136,high,diesel,2,2,False
6187,DOF-8165,"Brewer, James and Smith",develop,1998,DIPZ78073283074646,high,hybrid,8,1,False
6188,61M G50,Navarro-Ramos,production,1990,ENLR22335996834416,high,electric,2,2,True
6189,KYM 169,Green and Sons,eight,1991,RDXF87176467944482,normal,electric,7,0,True
6190,SYK-0903,"Green, Johnson and Schneider",must,2020,BMBK68529845243807,normal,electric,4,0,True
6191,FYZ K93,"Perez, Bradford and Stephenson",question,1994,OBFG75898704739290,high,electric,7,2,True
6192,819 LDO,White Group,conference,2006,OSUM48884672326098,normal,electric,3,1,False
6193,362 IDU,"Smith, Smith and Hart",left,2001,EDXE37117503552903,normal,diesel,7,1,False
6194,892-SZW,Steele-Mccarthy,kid,2013,CDXX78606613272362,high,diesel,3,0,True
6195,4IC 891,"Tran, Smith and Scott",knowledge,2010,UJMN19714656476686,high,electric,4,0,True
6196,1U Q5613,Gonzalez-Henderson,serious,2008,TQJO46331911402111,normal,electric,3,1,True
6197,2AE64,Cooper Inc,age,1991,WBHP03156068644403,normal,hybrid,7,0,False
6198,9YF 438,Nolan-Jones,place,2006,CGYN21546087165748,normal,hybrid,4,1,True
6199,66Z E16,Green Inc,senior,2011,HSKC42928581520463,normal,electric,7,0,False
6200,7-38460A,Pace-Robles,nearly,1993,IQFX96147470351433,high,hybrid,8,0,True
6201,03-74303,King-Nunez,situation,1998,LLGM66325681810950,normal,electric,6,0,False
6202,158QB,Rose Inc,yet,1998,BCBX67619098823835,high,diesel,5,0,False
6203,RJA 940,"Evans, Wilson and Banks",political,2003,SZDU37671290182815,normal,hybrid,2,1,True
6204,2RH2485,Sanchez-Graham,listen,2020,JNRI16325751153975,normal,hybrid,7,2,True
6205,SZH-5778,Arellano-Reed,imagine,2004,VVMZ45852914684432,high,hybrid,8,2,False
6206,013L7,Pearson-Harris,letter,1997,LGRP94175406202760,high,electric,2,2,False
6207,742810,King PLC,every,2008,IZKH84087656480636,high,electric,8,2,False
6208,861 VWI,"Rodriguez, Carter and Wall",more,2016,FOXZ62749875242147,normal,electric,3,1,True
6209,IIN O76,"Scott, Brown and Lyons",in,1990,PHVQ89563645217227,normal,diesel,2,0,True
6210,OJ1 O9M,Hernandez Ltd,medical,2003,LDNN68830434409904,high,hybrid,4,2,True
6211,EN1 U7S,Wade Group,voice,2015,ZUEI17066944995993,normal,hybrid,7,0,True
6212,6WA E25,"Camacho, Boyle and James",five,2004,ZMPD15574486579521,normal,electric,6,1,True
6213,T10 6KU,"Gardner, Brown and Anderson",read,1995,HRUM35384892523082,normal,diesel,2,2,False
6214,TSC3676,Lewis-Wong,rise,2009,NIII58041477743844,high,electric,5,0,False
6215,2FE9828,Jackson-Stewart,maintain,2012,SEBO55204407819295,normal,hybrid,5,0,True
6216,UKD-0922,Ellison PLC,involve,2023,FKIN62758566036468,normal,electric,3,1,False
6217,4-6242C,"Anderson, Hamilton and Price",something,2021,GOIG83987430278258,high,electric,3,2,False
6218,R52-DLS,Jacobs Group,perform,2000,QVGF64036457371690,normal,diesel,6,2,True
6219,MF6 1856,Garcia-Gallegos,rest,2004,ZBYC30639253321089,high,diesel,5,1,False
6220,46LS422,Alexander LLC,force,2013,CCSX33214272173109,high,electric,8,0,False
6221,J00-BHT,"Bautista, Walker and Aguilar",clear,1993,JOHO87167548129122,high,electric,3,1,True
6222,2WA M36,Miller Inc,foreign,2021,NRWO72142486476591,normal,electric,4,2,True
6223,3DC 690,"Camacho, Evans and Campbell",boy,2013,DRNI87297844217586,high,diesel,3,2,False
6224,388 UUU,"Arroyo, Thompson and White",stay,1994,YOGB07024853705865,normal,electric,5,1,True
6225,7-34583,Anderson-Horn,himself,2015,GRKD42652051569399,high,diesel,2,2,False
6226,6T849,"Dixon, Lopez and Hamilton",apply,1999,GQAO74433229567617,normal,diesel,6,1,True
6227,4T213,"Barker, Kemp and Holmes",explain,2021,SJHG90703740721332,normal,hybrid,2,0,False
6228,04Z 0040,Brown and Sons,once,2020,AXXE93758159673207,high,electric,6,1,True
6229,449YC,"Johnson, Ruiz and Ortiz",understand,2001,UGOE35256874127824,high,diesel,7,2,True
6230,2OL 835,"Johnston, Morgan and Warner",effort,1998,GRJC27838872653581,normal,hybrid,6,2,False
6231,3GH 336,"Oliver, Burgess and Webb",film,1995,OVSQ69167904654217,high,diesel,5,0,False
6232,VDL 649,Watson Ltd,visit,2021,XDSE19878019993103,normal,electric,4,1,False
6233,10E•851,"Moore, Wallace and Myers",church,2014,HXFU61828204027239,high,hybrid,8,0,True
6234,4JL0667,Owens PLC,behind,2018,ONRN76033621992466,high,diesel,6,1,False
6235,YBS-435,Kim PLC,smile,2016,DMCJ73485780621805,high,hybrid,5,2,True
6236,30-54897,"Weber, Armstrong and Phelps",job,2019,SIDG95028147949822,high,electric,5,1,False
6237,9-62160F,Meyer-Dawson,Congress,2015,SVGF51328545400106,normal,electric,6,1,False
6238,4IOM360,Williams PLC,black,2022,WPKL66855474221711,normal,diesel,3,1,True
6239,034 2276,Morris-Griffin,care,1991,EBVF67002179241887,normal,hybrid,2,0,False
6240,796 XTK,Hernandez Inc,big,2007,YNDG15749843329114,high,hybrid,3,2,False
6241,61-IT55,"Schultz, Mitchell and Watson",minute,2014,ZKIC43797907327526,high,diesel,3,1,False
6242,BUP3664,"Campbell, Todd and Hall",party,2003,VKWO33982572072729,high,diesel,4,1,False
6243,MKC 404,Woods-Klein,play,1991,MDNO16159764057975,normal,electric,6,1,True
6244,336ORJ,"Juarez, Bailey and Jimenez",business,2018,HASI27571000047907,normal,hybrid,8,0,True
6245,6NS F02,"Murray, Gill and Thomas",wind,1993,PAII72509945860335,high,hybrid,2,0,True
6246,282 RCY,Nelson PLC,hot,1994,LRBV24137373688315,high,hybrid,4,0,True
6247,JXZ2216,Wallace Inc,space,1990,QHVD95029256543784,high,hybrid,7,2,False
6248,8HH1814,Dodson Ltd,break,2019,BDHV59909867954314,high,electric,6,2,True
6249,587 XOB,Hall-Cooper,book,2014,HEZD96174313821908,normal,hybrid,4,1,False
6250,077IMJ,"Marquez, Cunningham and Lindsey",against,2010,EQZV11567156100143,normal,hybrid,8,1,False
6251,21GG5,"Davis, Wells and Peterson",second,1990,TILA85374242443482,high,diesel,8,2,True
6252,666-UXA,Clark-Moore,system,1994,UJEW43072623405603,normal,hybrid,5,1,False
6253,563 JHW,Morgan-Frey,institution,2001,NEEV32639150868345,high,electric,3,2,True
6254,KCH 859,Jordan Group,treatment,2002,OFKC20987402137979,high,diesel,7,2,True
6255,8WOX554,"Flynn, Clark and Mitchell",fear,2005,LBCQ65820343639236,normal,diesel,3,2,True
6256,7-76508,Franklin-Hernandez,happen,2017,OAMM39854226395861,normal,diesel,3,0,False
6257,4WJ E55,Haley-Martin,blood,1993,UZLI72868515579656,normal,diesel,2,0,True
6258,JGF 235,Stewart Ltd,imagine,2014,JCYO43694660684345,normal,diesel,2,1,False
6259,556 BMG,Carroll-Benjamin,north,2004,OXFC99673366516787,normal,hybrid,4,2,True
6260,488-AXB,Greene PLC,possible,2011,HPJQ09577590541024,high,electric,2,1,True
6261,08D 309,Jones-Ewing,material,2022,KTFQ87924266954383,high,hybrid,3,0,True
6262,9975 OR,"Vasquez, Klein and Diaz",instead,2003,QJBC58078216361615,normal,electric,7,1,True
6263,SJF 271,"Anderson, Waller and Wells",establish,1993,YKRA17804721950170,normal,diesel,5,2,False
6264,RCQ-182,Huber Inc,point,2006,SGBI91162120700281,normal,hybrid,8,1,False
6265,917-TEF,"Nelson, Russell and Proctor",yes,1995,ILKX55098222773879,normal,diesel,6,1,True
6266,M60 5OL,Peters-Jones,machine,1997,SPYU95822384852486,high,hybrid,7,0,False
6267,ZGT 504,Price LLC,collection,1994,OPHQ45995368716588,normal,diesel,5,1,True
6268,2462 JE,Valencia-Weaver,claim,2002,NVKI57210204987324,high,diesel,5,0,True
6269,M97 3XM,Saunders-Davis,as,2005,SNTV73113344146330,high,diesel,3,0,False
6270,125Q5,Henderson-Mcbride,election,1998,ATAG86792359595650,normal,hybrid,8,0,True
6271,ZBF 664,Burke-Jackson,factor,2021,UIQH96820343733514,high,hybrid,6,0,False
6272,JO 00695,Reeves-Lopez,image,2017,HEJQ70764047079423,normal,hybrid,5,0,False
6273,LY5 8103,"Arias, Sanders and Schmidt",see,2018,TTSJ69333673426459,high,electric,2,0,True
6274,537 1VP,Perez PLC,position,2013,ZXJX79915363467342,normal,diesel,6,2,False
6275,32P•587,Novak and Sons,million,2018,VQCZ09543537598573,normal,diesel,3,0,False
6276,31-P642,Lee-Gonzalez,wait,2013,WQPG92212590611873,normal,diesel,7,2,False
6277,86J•697,Alexander Inc,culture,1991,LHZH23804266114529,normal,electric,2,1,True
6278,RYW H59,"Salinas, Carey and Brown",factor,2015,RWUK75071741765044,high,hybrid,8,1,True
6279,KDM-609,Rodriguez LLC,pattern,2005,BLWB12675224539035,high,hybrid,3,0,False
6280,9979,Carter-Daniels,resource,2014,MYXO50742522202079,normal,hybrid,4,0,False
6281,LYC 215,Nguyen Ltd,avoid,2013,JIID69065656817967,high,electric,4,2,True
6282,S 911441,Taylor-Bryant,their,2015,WVWJ35103142004821,high,electric,8,0,True
6283,H 904279,"Beck, Dixon and Chambers",remember,2006,XCBW05765529884476,normal,hybrid,8,0,False
6284,042 3396,Willis-Howard,business,1998,IFSP64091750006460,high,diesel,2,0,True
6285,486 CYR,Aguilar-Murphy,hand,2007,XNVB45803555756542,normal,hybrid,3,1,False
6286,252Z,Hess-Brown,economic,2006,GGMW81877061316061,normal,diesel,4,2,False
6287,HHH 287,Jones Inc,former,1991,RREY95070205468479,normal,diesel,7,1,True
6288,CJF 856,"Norman, Williams and Joyce",station,2007,DJTJ58710577008913,normal,electric,3,2,True
6289,231 MSD,"Walker, Walters and Roberson",much,1998,UWBK66098197186432,high,hybrid,4,0,False
6290,A59 2NN,Chavez LLC,stand,2010,MFFS46591496454278,high,hybrid,3,2,True
6291,JAT-045,Delgado LLC,reveal,2014,JDTS53794173496659,normal,diesel,2,2,False
6292,586 OLE,Hawkins-Perry,former,2001,NWNT98314497250034,normal,diesel,3,0,True
6293,098-DXC,White-Tran,financial,2012,KZJT88843978347770,normal,diesel,4,2,False
6294,142 MYU,Alvarado-Vasquez,nor,2008,BVPO72473062838102,normal,electric,8,0,False
6295,FPK 179,Davis-Winters,just,2010,NMLY40592668570906,high,diesel,3,1,False
6296,223 JHJ,"Mccoy, Delacruz and Watson",almost,1994,VFRT31723382679045,normal,hybrid,4,2,True
6297,UGX-493,Harris-Santana,admit,1998,AOPW44686505692791,normal,hybrid,2,0,True
6298,632 9PZ,"Hall, Watkins and Torres",seem,1999,LCJP21397966686047,normal,diesel,3,2,False
6299,11-ZP90,Huerta Ltd,easy,2014,ZCHE66264403834198,high,diesel,3,2,True
6300,2LV9848,Cole-Arnold,set,2014,DOYW38484058513356,normal,electric,7,1,True
6301,37D L85,Thompson Group,happen,2002,OROG91218361278838,normal,diesel,7,1,False
6302,603-GWS,Fox PLC,item,2000,HDBH75309669055049,high,electric,6,1,True
6303,NHB7379,Mckinney Group,feel,2006,UKMV74239573297393,high,diesel,4,0,False
6304,958 0MB,Gonzales Inc,center,2003,UHEV95899059095516,high,diesel,7,1,False
6305,ZWR 097,Shelton-Willis,spend,2005,BANG30992759742475,normal,diesel,4,0,False
6306,BEV E91,Wilson Ltd,side,1994,FWDE08835405834469,normal,diesel,5,0,True
6307,AO 6693,"Johnson, Palmer and Calderon",few,1999,MHCZ55266687712413,high,hybrid,3,2,True
6308,0KY8547,Howe-Lyons,reflect,2022,GIJF26959071163375,normal,diesel,8,0,True
6309,000-WEN,"Patterson, Brown and Cortez",although,2013,JHNI18778250118772,high,diesel,7,1,False
6310,9GV9311,Bates-Estrada,east,2023,IUJH85586126154896,high,hybrid,3,2,True
